poll_interval_id,poll_date,next_poll_date,afd_support_t,party_clean,party_support_t,party_support_t_minus_1,party_support_change,party_support_change_abs,mean_populism_score,mean_populism_sum,mean_gal_tan_score,mean_P1_people,mean_P2_anti_elite,mean_P3_outgroup,mean_G1_environment,mean_G2_migration,mean_G3_society,mean_G4_civil_rights,mean_G5_cosmopolitanism,n_speeches_environment,n_speeches_migration,n_speeches_society,n_speeches_civil_rights,n_speeches_cosmopolitanism,n_speeches,n_speeches_with_gal_tan,mean_word_count,is_mainstream_party,is_afd,afd_proximity_ordinal,afd_proximity_label,share_environment_of_party_speeches,share_migration_of_party_speeches,share_society_of_party_speeches,share_civil_rights_of_party_speeches,share_cosmopolitanism_of_party_speeches,n_mainstream_speeches,n_mainstream_speeches_environment,n_mainstream_speeches_migration,n_mainstream_speeches_society,n_mainstream_speeches_civil_rights,n_mainstream_speeches_cosmopolitanism,share_environment_of_mainstream_speeches,share_migration_of_mainstream_speeches,share_society_of_mainstream_speeches,share_civil_rights_of_mainstream_speeches,share_cosmopolitanism_of_mainstream_speeches,share_party_of_mainstream_environment_speeches,share_party_of_mainstream_migration_speeches,share_party_of_mainstream_society_speeches,share_party_of_mainstream_civil_rights_speeches,share_party_of_mainstream_cosmopolitanism_speeches,government_label_interval,is_government,is_opposition,wahlperiode,wahlperiode_cat,poll_year,poll_month,interval_length_days,afd_mean_populism_score,afd_mean_populism_sum,afd_mean_gal_tan_score,afd_mean_P1_people,afd_mean_P2_anti_elite,afd_mean_P3_outgroup,afd_mean_G1_environment,afd_mean_G2_migration,afd_mean_G3_society,afd_mean_G4_civil_rights,afd_mean_G5_cosmopolitanism,afd_n_speeches,afd_n_speeches_with_gal_tan,afd_n_speeches_environment,afd_n_speeches_migration,afd_n_speeches_society,afd_n_speeches_civil_rights,afd_n_speeches_cosmopolitanism,afd_share_environment_of_party_speeches,afd_share_migration_of_party_speeches,afd_share_society_of_party_speeches,afd_share_civil_rights_of_party_speeches,afd_share_cosmopolitanism_of_party_speeches,populism_distance_to_afd,populism_sum_distance_to_afd,gal_tan_distance_to_afd,P1_people_distance_to_afd,P2_anti_elite_distance_to_afd,P3_outgroup_distance_to_afd,G1_environment_distance_to_afd,G2_migration_distance_to_afd,G3_society_distance_to_afd,G4_civil_rights_distance_to_afd,G5_cosmopolitanism_distance_to_afd,cluster_id,electoral_loss,afd_support_c,electoral_loss_c,afd_x_loss
52,2019-11-07,2019-11-15,14,fdp,8.000,7.000,1.000,1.000,0.192,0.576,2.807,0.136,0.409,0.030,5.077,4.167,0.250,1.739,2.118,13,6,4,23,17,66,44,549.045,True,False,3.000,FDP,0.197,0.091,0.061,0.348,0.258,427,98,43,45,147,159,0.030,0.014,0.009,0.054,0.040,0.133,0.140,0.089,0.156,0.107,Opposition,0.000,1.000,19.000,WP19,2019,11,8,0.817,2.452,6.613,0.822,1.205,0.425,7.421,7.952,7.400,6.000,7.163,73,54,19,21,15,29,43,0.260,0.288,0.205,0.397,0.589,0.625,1.876,3.806,0.686,0.796,0.394,2.344,3.786,7.150,4.261,5.045,1,-1.000,-0.536,-1.014,0.543
52,2019-11-07,2019-11-15,14,grüne,22.000,22.000,0.000,0.000,0.261,0.783,1.398,0.150,0.533,0.100,1.292,2.000,0.455,1.375,1.045,24,10,11,24,22,60,50,573.550,True,False,1.000,Bündnis 90/Die Grünen,0.400,0.167,0.183,0.400,0.367,427,98,43,45,147,159,0.056,0.023,0.026,0.056,0.052,0.245,0.233,0.244,0.163,0.138,Opposition,0.000,1.000,19.000,WP19,2019,11,8,0.817,2.452,6.613,0.822,1.205,0.425,7.421,7.952,7.400,6.000,7.163,73,54,19,21,15,29,43,0.260,0.288,0.205,0.397,0.589,0.556,1.669,5.215,0.672,0.672,0.325,6.129,5.952,6.945,4.625,6.117,2,-0.000,-0.536,-0.014,0.007
52,2019-11-07,2019-11-15,14,linke,9.000,8.000,1.000,1.000,0.427,1.281,1.348,0.333,0.825,0.123,1.000,2.000,0.286,0.895,1.615,14,9,7,19,26,57,40,577.947,True,False,0.000,Die Linke,0.246,0.158,0.123,0.333,0.456,427,98,43,45,147,159,0.033,0.021,0.016,0.044,0.061,0.143,0.209,0.156,0.129,0.164,Opposition,0.000,1.000,19.000,WP19,2019,11,8,0.817,2.452,6.613,0.822,1.205,0.425,7.421,7.952,7.400,6.000,7.163,73,54,19,21,15,29,43,0.260,0.288,0.205,0.397,0.589,0.390,1.171,5.265,0.489,0.381,0.302,6.421,5.952,7.114,5.105,5.547,3,-1.000,-0.536,-1.014,0.543
52,2019-11-07,2019-11-15,14,spd,14.000,14.000,0.000,0.000,0.152,0.457,1.475,0.133,0.267,0.057,1.429,3.273,0.533,1.622,0.976,21,11,15,37,42,105,73,620.267,True,False,2.000,SPD,0.200,0.105,0.143,0.352,0.400,427,98,43,45,147,159,0.049,0.026,0.035,0.087,0.098,0.214,0.256,0.333,0.252,0.264,Regierung,1.000,0.000,19.000,WP19,2019,11,8,0.817,2.452,6.613,0.822,1.205,0.425,7.421,7.952,7.400,6.000,7.163,73,54,19,21,15,29,43,0.260,0.288,0.205,0.397,0.589,0.665,1.995,5.138,0.689,0.939,0.368,5.992,4.680,6.867,4.378,6.187,4,-0.000,-0.536,-0.014,0.007
53,2019-11-15,2019-12-05,14,cdu/csu,25.000,26.000,-1.000,1.000,0.086,0.258,2.557,0.090,0.124,0.045,2.814,2.917,0.667,2.882,1.750,43,12,3,17,44,89,66,859.303,True,False,4.000,CDU/CSU,0.483,0.135,0.034,0.191,0.494,293,133,29,20,66,120,0.147,0.041,0.010,0.058,0.150,0.323,0.414,0.150,0.258,0.367,Regierung,1.000,0.000,19.000,WP19,2019,11,20,0.975,2.926,6.778,0.926,1.519,0.481,7.615,8.050,7.750,5.312,6.974,54,51,26,20,8,16,39,0.481,0.370,0.148,0.296,0.722,0.889,2.667,4.221,0.836,1.395,0.437,4.801,5.133,7.083,2.430,5.224,0,1.000,-0.536,0.986,-0.529
53,2019-11-15,2019-12-05,14,fdp,7.000,8.000,-1.000,1.000,0.320,0.959,3.078,0.184,0.755,0.020,4.125,3.500,4.000,2.923,2.389,16,4,3,13,18,49,34,671.714,True,False,3.000,FDP,0.327,0.082,0.061,0.265,0.367,293,133,29,20,66,120,0.055,0.014,0.010,0.044,0.061,0.120,0.138,0.150,0.197,0.150,Opposition,0.000,1.000,19.000,WP19,2019,11,20,0.975,2.926,6.778,0.926,1.519,0.481,7.615,8.050,7.750,5.312,6.974,54,51,26,20,8,16,39,0.481,0.370,0.148,0.296,0.722,0.656,1.967,3.699,0.742,0.763,0.461,3.490,4.550,3.750,2.389,4.585,1,1.000,-0.536,0.986,-0.529
53,2019-11-15,2019-12-05,14,grüne,22.000,22.000,0.000,0.000,0.273,0.818,1.310,0.114,0.705,0.000,1.000,3.000,0.000,1.700,1.769,24,3,2,10,13,44,36,687.250,True,False,1.000,Bündnis 90/Die Grünen,0.545,0.068,0.045,0.227,0.295,293,133,29,20,66,120,0.082,0.010,0.007,0.034,0.044,0.180,0.103,0.100,0.152,0.108,Opposition,0.000,1.000,19.000,WP19,2019,11,20,0.975,2.926,6.778,0.926,1.519,0.481,7.615,8.050,7.750,5.312,6.974,54,51,26,20,8,16,39,0.481,0.370,0.148,0.296,0.722,0.703,2.108,5.468,0.812,0.814,0.481,6.615,5.050,7.750,3.612,5.205,2,-0.000,-0.536,-0.014,0.007
53,2019-11-15,2019-12-05,14,linke,9.000,9.000,0.000,0.000,0.524,1.571,1.284,0.524,0.976,0.071,1.353,1.333,0.800,1.077,1.133,17,3,5,13,15,42,32,650.881,True,False,0.000,Die Linke,0.405,0.071,0.119,0.310,0.357,293,133,29,20,66,120,0.058,0.010,0.017,0.044,0.051,0.128,0.103,0.250,0.197,0.125,Opposition,0.000,1.000,19.000,WP19,2019,11,20,0.975,2.926,6.778,0.926,1.519,0.481,7.615,8.050,7.750,5.312,6.974,54,51,26,20,8,16,39,0.481,0.370,0.148,0.296,0.722,0.451,1.354,5.494,0.402,0.542,0.410,6.262,6.717,6.950,4.236,5.841,3,-0.000,-0.536,-0.014,0.007
53,2019-11-15,2019-12-05,14,spd,15.000,14.000,1.000,1.000,0.106,0.319,1.482,0.087,0.188,0.043,1.515,1.857,0.857,1.846,1.200,33,7,7,13,30,69,51,765.696,True,False,2.000,SPD,0.478,0.101,0.101,0.188,0.435,293,133,29,20,66,120,0.113,0.024,0.024,0.044,0.102,0.248,0.241,0.350,0.197,0.250,Regierung,1.000,0.000,19.000,WP19,2019,11,20,0.975,2.926,6.778,0.926,1.519,0.481,7.615,8.050,7.750,5.312,6.974,54,51,26,20,8,16,39,0.481,0.370,0.148,0.296,0.722,0.869,2.607,5.296,0.839,1.330,0.438,6.100,6.193,6.893,3.466,5.774,4,-1.000,-0.536,-1.014,0.543
54,2019-12-05,2019-12-13,15,cdu/csu,25.000,25.000,0.000,0.000,0.118,0.354,2.097,0.062,0.229,0.062,4.750,1.500,2.167,1.286,1.357,4,4,6,14,14,48,24,670.771,True,False,4.000,CDU/CSU,0.083,0.083,0.125,0.292,0.292,150,17,16,26,49,46,0.027,0.027,0.040,0.093,0.093,0.235,0.250,0.231,0.286,0.304,Regierung,1.000,0.000,19.000,WP19,2019,12,8,0.667,2.000,5.574,0.680,1.120,0.200,5.750,7.400,6.333,3.714,6.200,25,18,4,5,3,7,15,0.160,0.200,0.120,0.280,0.600,0.549,1.646,3.477,0.618,0.891,0.138,1.000,5.900,4.167,2.429,4.843,0,-0.000,0.464,-0.014,-0.006
54,2019-12-05,2019-12-13,15,fdp,9.000,7.000,2.000,2.000,0.222,0.667,1.458,0.190,0.476,0.000,3.000,2.000,0.000,1.000,1.333,3,1,2,7,6,21,12,539.333,True,False,3.000,FDP,0.143,0.048,0.095,0.333,0.286,150,17,16,26,49,46,0.020,0.007,0.013,0.047,0.040,0.176,0.062,0.077,0.143,0.130,Opposition,0.000,1.000,19.000,WP19,2019,12,8,0.667,2.000,5.574,0.680,1.120,0.200,5.750,7.400,6.333,3.714,6.200,25,18,4,5,3,7,15,0.160,0.200,0.120,0.280,0.600,0.444,1.333,4.116,0.490,0.644,0.200,2.750,5.400,6.333,2.714,4.867,1,-2.000,0.464,-2.014,-0.934
54,2019-12-05,2019-12-13,15,grüne,23.000,22.000,1.000,1.000,0.238,0.714,0.531,0.095,0.476,0.143,0.500,0.000,0.167,0.600,0.125,4,4,6,10,8,21,13,520.571,True,False,1.000,Bündnis 90/Die Grünen,0.190,0.190,0.286,0.476,0.381,150,17,16,26,49,46,0.027,0.027,0.040,0.067,0.053,0.235,0.250,0.231,0.204,0.174,Opposition,0.000,1.000,19.000,WP19,2019,12,8,0.667,2.000,5.574,0.680,1.120,0.200,5.750,7.400,6.333,3.714,6.200,25,18,4,5,3,7,15,0.160,0.200,0.120,0.280,0.600,0.429,1.286,5.043,0.585,0.644,0.057,5.250,7.400,6.167,3.114,6.075,2,-1.000,0.464,-1.014,-0.470
54,2019-12-05,2019-12-13,15,linke,8.000,9.000,-1.000,1.000,0.500,1.500,1.385,0.545,0.864,0.091,0.250,0.667,1.333,1.000,0.778,4,3,6,7,9,22,13,511.227,True,False,0.000,Die Linke,0.182,0.136,0.273,0.318,0.409,150,17,16,26,49,46,0.027,0.020,0.040,0.047,0.060,0.235,0.188,0.231,0.143,0.196,Opposition,0.000,1.000,19.000,WP19,2019,12,8,0.667,2.000,5.574,0.680,1.120,0.200,5.750,7.400,6.333,3.714,6.200,25,18,4,5,3,7,15,0.160,0.200,0.120,0.280,0.600,0.167,0.500,4.189,0.135,0.256,0.109,5.500,6.733,5.000,2.714,5.422,3,1.000,0.464,0.986,0.458
54,2019-12-05,2019-12-13,15,spd,13.000,15.000,-2.000,2.000,0.202,0.605,1.083,0.237,0.289,0.079,2.000,0.500,0.500,0.909,0.556,2,4,6,11,9,38,18,600.816,True,False,2.000,SPD,0.053,0.105,0.158,0.289,0.237,150,17,16,26,49,46,0.013,0.027,0.040,0.073,0.060,0.118,0.250,0.231,0.224,0.196,Regierung,1.000,0.000,19.000,WP19,2019,12,8,0.667,2.000,5.574,0.680,1.120,0.200,5.750,7.400,6.333,3.714,6.200,25,18,4,5,3,7,15,0.160,0.200,0.120,0.280,0.600,0.465,1.395,4.491,0.443,0.831,0.121,3.750,6.900,5.833,2.805,5.644,4,2.000,0.464,1.986,0.921
55,2019-12-13,2020-01-09,15,cdu/csu,27.000,25.000,2.000,2.000,0.151,0.454,3.022,0.120,0.241,0.093,3.080,2.800,1.500,4.367,1.947,25,10,6,30,38,108,71,671.972,True,False,4.000,CDU/CSU,0.231,0.093,0.056,0.278,0.352,310,78,32,21,99,108,0.081,0.032,0.019,0.097,0.123,0.321,0.312,0.286,0.303,0.352,Regierung,1.000,0.000,19.000,WP19,2019,12,27,0.941,2.824,7.061,0.863,1.314,0.647,7.882,8.450,7.857,6.000,7.800,51,44,17,20,7,21,35,0.333,0.392,0.137,0.412,0.686,0.790,2.370,4.038,0.742,1.073,0.554,4.802,5.650,6.357,1.633,5.853,0,-2.000,0.464,-2.014,-0.934
55,2019-12-13,2020-01-09,15,fdp,8.000,9.000,-1.000,1.000,0.267,0.800,3.172,0.120,0.600,0.080,5.000,1.500,,2.500,2.400,12,2,0,16,15,50,32,513.600,True,False,3.000,FDP,0.240,0.040,0.000,0.320,0.300,310,78,32,21,99,108,0.039,0.006,0.000,0.052,0.048,0.154,0.062,0.000,0.162,0.139,Opposition,0.000,1.000,19.000,WP19,2019,12,27,0.941,2.824,7.061,0.863,1.314,0.647,7.882,8.450,7.857,6.000,7.800,51,44,17,20,7,21,35,0.333,0.392,0.137,0.412,0.686,0.675,2.024,3.889,0.743,0.714,0.567,2.882,6.950,,3.500,5.400,1,1.000,0.464,0.986,0.458
55,2019-12-13,2020-01-09,15,grüne,21.000,23.000,-2.000,2.000,0.302,0.907,1.469,0.256,0.535,0.116,1.133,1.250,0.200,1.812,1.000,15,4,5,16,16,43,32,501.419,True,False,1.000,Bündnis 90/Die Grünen,0.349,0.093,0.116,0.372,0.372,310,78,32,21,99,108,0.048,0.013,0.016,0.052,0.052,0.192,0.125,0.238,0.162,0.148,Opposition,0.000,1.000,19.000,WP19,2019,12,27,0.941,2.824,7.061,0.863,1.314,0.647,7.882,8.450,7.857,6.000,7.800,51,44,17,20,7,21,35,0.333,0.392,0.137,0.412,0.686,0.639,1.917,5.592,0.607,0.779,0.531,6.749,7.200,7.657,4.188,6.800,2,2.000,0.464,1.986,0.921
55,2019-12-13,2020-01-09,15,linke,8.000,8.000,0.000,0.000,0.447,1.341,1.099,0.415,0.805,0.122,0.800,1.200,0.750,1.118,0.750,10,5,4,17,12,41,26,506.537,True,False,0.000,Die Linke,0.244,0.122,0.098,0.415,0.293,310,78,32,21,99,108,0.032,0.016,0.013,0.055,0.039,0.128,0.156,0.190,0.172,0.111,Opposition,0.000,1.000,19.000,WP19,2019,12,27,0.941,2.824,7.061,0.863,1.314,0.647,7.882,8.450,7.857,6.000,7.800,51,44,17,20,7,21,35,0.333,0.392,0.137,0.412,0.686,0.494,1.482,5.961,0.448,0.509,0.525,7.082,7.250,7.107,4.882,7.050,3,-0.000,0.464,-0.014,-0.006
55,2019-12-13,2020-01-09,15,spd,14.000,13.000,1.000,1.000,0.132,0.397,1.781,0.059,0.250,0.088,1.438,1.909,0.167,2.100,1.148,16,11,6,20,27,68,45,704.735,True,False,2.000,SPD,0.235,0.162,0.088,0.294,0.397,310,78,32,21,99,108,0.052,0.035,0.019,0.065,0.087,0.205,0.344,0.286,0.202,0.250,Regierung,1.000,0.000,19.000,WP19,2019,12,27,0.941,2.824,7.061,0.863,1.314,0.647,7.882,8.450,7.857,6.000,7.800,51,44,17,20,7,21,35,0.333,0.392,0.137,0.412,0.686,0.809,2.426,5.279,0.804,1.064,0.559,6.445,6.541,7.690,3.900,6.652,4,-1.000,0.464,-1.014,-0.470
56,2020-01-09,2020-01-24,14,cdu/csu,27.000,27.000,0.000,0.000,0.070,0.209,2.455,0.055,0.110,0.044,3.296,3.833,1.000,2.543,2.281,27,6,11,46,32,91,83,645.923,True,False,4.000,CDU/CSU,0.297,0.066,0.121,0.505,0.352,241,77,19,26,117,89,0.112,0.025,0.046,0.191,0.133,0.351,0.316,0.423,0.393,0.360,Regierung,1.000,0.000,19.000,WP19,2020,1,15,0.807,2.421,6.308,0.763,1.368,0.289,8.571,9.333,6.500,4.950,7.375,38,36,14,6,4,20,24,0.368,0.158,0.105,0.526,0.632,0.737,2.212,3.853,0.708,1.259,0.246,5.275,5.500,5.500,2.407,5.094,0,-0.000,-0.536,-0.014,0.007
56,2020-01-09,2020-01-24,14,fdp,9.000,8.000,1.000,1.000,0.139,0.417,2.680,0.111,0.306,0.000,4.500,5.667,1.000,1.643,2.000,12,3,1,14,15,36,32,552.389,True,False,3.000,FDP,0.333,0.083,0.028,0.389,0.417,241,77,19,26,117,89,0.050,0.012,0.004,0.058,0.062,0.156,0.158,0.038,0.120,0.169,Opposition,0.000,1.000,19.000,WP19,2020,1,15,0.807,2.421,6.308,0.763,1.368,0.289,8.571,9.333,6.500,4.950,7.375,38,36,14,6,4,20,24,0.368,0.158,0.105,0.526,0.632,0.668,2.004,3.628,0.652,1.063,0.289,4.071,3.667,5.500,3.307,5.375,1,-1.000,-0.536,-1.014,0.543
56,2020-01-09,2020-01-24,14,grüne,23.000,21.000,2.000,2.000,0.208,0.625,1.241,0.125,0.469,0.031,1.273,2.250,0.250,1.235,0.800,11,4,4,17,10,32,29,594.500,True,False,1.000,Bündnis 90/Die Grünen,0.344,0.125,0.125,0.531,0.312,241,77,19,26,117,89,0.046,0.017,0.017,0.071,0.041,0.143,0.211,0.154,0.145,0.112,Opposition,0.000,1.000,19.000,WP19,2020,1,15,0.807,2.421,6.308,0.763,1.368,0.289,8.571,9.333,6.500,4.950,7.375,38,36,14,6,4,20,24,0.368,0.158,0.105,0.526,0.632,0.599,1.796,5.066,0.638,0.900,0.258,7.299,7.083,6.250,3.715,6.575,2,-2.000,-0.536,-2.014,1.080
56,2020-01-09,2020-01-24,14,linke,8.000,8.000,0.000,0.000,0.369,1.107,1.127,0.321,0.714,0.071,0.889,1.000,0.750,1.286,1.273,9,2,4,14,11,28,25,545.036,True,False,0.000,Die Linke,0.321,0.071,0.143,0.500,0.393,241,77,19,26,117,89,0.037,0.008,0.017,0.058,0.046,0.117,0.105,0.154,0.120,0.124,Opposition,0.000,1.000,19.000,WP19,2020,1,15,0.807,2.421,6.308,0.763,1.368,0.289,8.571,9.333,6.500,4.950,7.375,38,36,14,6,4,20,24,0.368,0.158,0.105,0.526,0.632,0.438,1.314,5.181,0.442,0.654,0.218,7.683,8.333,5.750,3.664,6.102,3,-0.000,-0.536,-0.014,0.007
56,2020-01-09,2020-01-24,14,spd,13.000,14.000,-1.000,1.000,0.086,0.259,1.618,0.074,0.130,0.056,1.722,3.000,0.333,2.038,1.048,18,4,6,26,21,54,48,620.759,True,False,2.000,SPD,0.333,0.074,0.111,0.481,0.389,241,77,19,26,117,89,0.075,0.017,0.025,0.108,0.087,0.234,0.211,0.231,0.222,0.236,Regierung,1.000,0.000,19.000,WP19,2020,1,15,0.807,2.421,6.308,0.763,1.368,0.289,8.571,9.333,6.500,4.950,7.375,38,36,14,6,4,20,24,0.368,0.158,0.105,0.526,0.632,0.721,2.162,4.690,0.689,1.239,0.234,6.849,6.333,6.167,2.912,6.327,4,1.000,-0.536,0.986,-0.529
57,2020-01-24,2020-02-06,14,cdu/csu,26.000,27.000,-1.000,1.000,0.094,0.281,2.473,0.062,0.203,0.016,2.846,2.857,0.500,3.095,2.038,13,7,4,21,26,64,41,673.234,True,False,4.000,CDU/CSU,0.203,0.109,0.062,0.328,0.406,194,56,18,19,58,66,0.067,0.036,0.021,0.108,0.134,0.232,0.389,0.211,0.362,0.394,Regierung,1.000,0.000,19.000,WP19,2020,1,13,0.621,1.862,7.619,0.448,1.172,0.241,8.625,6.750,7.667,7.250,7.688,29,21,8,4,6,8,16,0.276,0.138,0.207,0.276,0.552,0.527,1.581,5.146,0.386,0.969,0.226,5.779,3.893,7.167,4.155,5.649,0,1.000,-0.536,0.986,-0.529
57,2020-01-24,2020-02-06,14,fdp,8.000,9.000,-1.000,1.000,0.292,0.875,2.421,0.250,0.594,0.031,3.571,2.333,0.333,0.571,1.727,7,3,3,7,11,32,19,507.656,True,False,3.000,FDP,0.219,0.094,0.094,0.219,0.344,194,56,18,19,58,66,0.036,0.015,0.015,0.036,0.057,0.125,0.167,0.158,0.121,0.167,Opposition,0.000,1.000,19.000,WP19,2020,1,13,0.621,1.862,7.619,0.448,1.172,0.241,8.625,6.750,7.667,7.250,7.688,29,21,8,4,6,8,16,0.276,0.138,0.207,0.276,0.552,0.329,0.987,5.198,0.198,0.579,0.210,5.054,4.417,7.333,6.679,5.960,1,1.000,-0.536,0.986,-0.529
57,2020-01-24,2020-02-06,14,grüne,24.000,23.000,1.000,1.000,0.346,1.038,1.114,0.231,0.731,0.077,0.900,0.500,0.500,1.111,1.100,10,2,2,9,10,26,19,560.615,True,False,1.000,Bündnis 90/Die Grünen,0.385,0.077,0.077,0.346,0.385,194,56,18,19,58,66,0.052,0.010,0.010,0.046,0.052,0.179,0.111,0.105,0.155,0.152,Opposition,0.000,1.000,19.000,WP19,2020,1,13,0.621,1.862,7.619,0.448,1.172,0.241,8.625,6.750,7.667,7.250,7.688,29,21,8,4,6,8,16,0.276,0.138,0.207,0.276,0.552,0.275,0.824,6.505,0.218,0.442,0.164,7.725,6.250,7.167,6.139,6.588,2,-1.000,-0.536,-1.014,0.543
57,2020-01-24,2020-02-06,14,linke,8.000,8.000,0.000,0.000,0.410,1.231,1.056,0.385,0.846,0.000,1.286,0.000,0.600,0.500,1.556,7,1,5,8,9,26,18,502.115,True,False,0.000,Die Linke,0.269,0.038,0.192,0.308,0.346,194,56,18,19,58,66,0.036,0.005,0.026,0.041,0.046,0.125,0.056,0.263,0.138,0.136,Opposition,0.000,1.000,19.000,WP19,2020,1,13,0.621,1.862,7.619,0.448,1.172,0.241,8.625,6.750,7.667,7.250,7.688,29,21,8,4,6,8,16,0.276,0.138,0.207,0.276,0.552,0.210,0.631,6.563,0.064,0.326,0.241,7.339,6.750,7.067,6.750,6.132,3,-0.000,-0.536,-0.014,0.007
57,2020-01-24,2020-02-06,14,spd,14.000,13.000,1.000,1.000,0.130,0.391,1.508,0.152,0.196,0.043,1.579,0.800,0.600,1.231,0.500,19,5,5,13,10,46,32,616.196,True,False,2.000,SPD,0.413,0.109,0.109,0.283,0.217,194,56,18,19,58,66,0.098,0.026,0.026,0.067,0.052,0.339,0.278,0.263,0.224,0.152,Regierung,1.000,0.000,19.000,WP19,2020,1,13,0.621,1.862,7.619,0.448,1.172,0.241,8.625,6.750,7.667,7.250,7.688,29,21,8,4,6,8,16,0.276,0.138,0.207,0.276,0.552,0.490,1.471,6.111,0.296,0.977,0.198,7.046,5.950,7.067,6.019,7.188,4,-1.000,-0.536,-1.014,0.543
58,2020-02-06,2020-02-13,14,cdu/csu,27.000,26.000,1.000,1.000,0.000,0.000,1.100,0.000,0.000,0.000,1.000,,,2.000,1.000,2,0,0,1,10,13,10,622.692,True,False,4.000,CDU/CSU,0.154,0.000,0.000,0.077,0.769,40,7,4,1,6,29,0.050,0.000,0.000,0.025,0.250,0.286,0.000,0.000,0.167,0.345,Regierung,1.000,0.000,19.000,WP19,2020,2,7,0.524,1.571,4.310,0.429,0.857,0.286,,9.000,,4.667,4.286,7,7,0,1,0,3,7,0.000,0.143,0.000,0.429,1.000,0.524,1.571,3.210,0.429,0.857,0.286,,,,2.667,3.286,0,-1.000,-0.536,-1.014,0.543
58,2020-02-06,2020-02-13,14,fdp,8.000,8.000,0.000,0.000,0.190,0.571,0.867,0.143,0.286,0.143,,0.000,,0.000,1.000,0,1,0,2,5,7,5,484.143,True,False,3.000,FDP,0.000,0.143,0.000,0.286,0.714,40,7,4,1,6,29,0.000,0.025,0.000,0.050,0.125,0.000,0.250,0.000,0.333,0.172,Opposition,0.000,1.000,19.000,WP19,2020,2,7,0.524,1.571,4.310,0.429,0.857,0.286,,9.000,,4.667,4.286,7,7,0,1,0,3,7,0.000,0.143,0.000,0.429,1.000,0.333,1.000,3.443,0.286,0.571,0.143,,9.000,,4.667,3.286,1,-0.000,-0.536,-0.014,0.007
58,2020-02-06,2020-02-13,14,grüne,22.000,24.000,-2.000,2.000,0.200,0.600,1.200,0.000,0.400,0.200,1.500,,,,1.000,2,0,0,0,4,5,5,545.800,True,False,1.000,Bündnis 90/Die Grünen,0.400,0.000,0.000,0.000,0.800,40,7,4,1,6,29,0.050,0.000,0.000,0.000,0.100,0.286,0.000,0.000,0.000,0.138,Opposition,0.000,1.000,19.000,WP19,2020,2,7,0.524,1.571,4.310,0.429,0.857,0.286,,9.000,,4.667,4.286,7,7,0,1,0,3,7,0.000,0.143,0.000,0.429,1.000,0.324,0.971,3.110,0.429,0.457,0.086,,,,,3.286,2,2.000,-0.536,1.986,-1.065
58,2020-02-06,2020-02-13,14,linke,9.000,8.000,1.000,1.000,0.278,0.833,1.625,0.333,0.500,0.000,,3.000,,0.000,2.000,0,1,0,1,3,6,4,412.000,True,False,0.000,Die Linke,0.000,0.167,0.000,0.167,0.500,40,7,4,1,6,29,0.000,0.025,0.000,0.025,0.075,0.000,0.250,0.000,0.167,0.103,Opposition,0.000,1.000,19.000,WP19,2020,2,7,0.524,1.571,4.310,0.429,0.857,0.286,,9.000,,4.667,4.286,7,7,0,1,0,3,7,0.000,0.143,0.000,0.429,1.000,0.246,0.738,2.685,0.095,0.357,0.286,,6.000,,4.667,2.286,3,-1.000,-0.536,-1.014,0.543
58,2020-02-06,2020-02-13,14,spd,14.000,14.000,0.000,0.000,0.259,0.778,0.571,0.333,0.333,0.111,0.667,0.500,0.000,0.000,0.571,3,2,1,2,7,9,7,579.889,True,False,2.000,SPD,0.333,0.222,0.111,0.222,0.778,40,7,4,1,6,29,0.075,0.050,0.025,0.050,0.175,0.429,0.500,1.000,0.333,0.241,Regierung,1.000,0.000,19.000,WP19,2020,2,7,0.524,1.571,4.310,0.429,0.857,0.286,,9.000,,4.667,4.286,7,7,0,1,0,3,7,0.000,0.143,0.000,0.429,1.000,0.265,0.794,3.738,0.095,0.524,0.175,,8.500,,4.667,3.714,4,-0.000,-0.536,-0.014,0.007
59,2020-02-13,2020-03-05,14,cdu/csu,26.000,27.000,-1.000,1.000,0.135,0.405,2.797,0.081,0.203,0.122,3.818,5.333,4.000,2.562,2.450,11,12,5,16,40,74,50,685.514,True,False,4.000,CDU/CSU,0.149,0.162,0.068,0.216,0.541,222,45,36,18,57,98,0.050,0.054,0.023,0.072,0.180,0.244,0.333,0.278,0.281,0.408,Regierung,1.000,0.000,19.000,WP19,2020,2,21,0.879,2.636,6.872,0.758,1.303,0.576,7.000,7.167,6.625,6.750,6.850,33,27,9,12,8,12,20,0.273,0.364,0.242,0.364,0.606,0.744,2.231,4.076,0.676,1.100,0.454,3.182,1.833,2.625,4.188,4.400,0,1.000,-0.536,0.986,-0.529
