poll_interval_id,poll_date,next_poll_date,afd_support_t,party_clean,party_support_t,party_support_t_minus_1,party_support_change,party_support_change_abs,mean_populism_score,mean_populism_sum,mean_gal_tan_score,mean_P1_people,mean_P2_anti_elite,mean_P3_outgroup,mean_G1_environment,mean_G2_migration,mean_G3_society,mean_G4_civil_rights,mean_G5_cosmopolitanism,n_speeches_environment,n_speeches_migration,n_speeches_society,n_speeches_civil_rights,n_speeches_cosmopolitanism,n_speeches,n_speeches_with_gal_tan,mean_word_count,is_mainstream_party,is_afd,afd_proximity_ordinal,afd_proximity_label,share_environment_of_party_speeches,share_migration_of_party_speeches,share_society_of_party_speeches,share_civil_rights_of_party_speeches,share_cosmopolitanism_of_party_speeches,n_mainstream_speeches,n_mainstream_speeches_environment,n_mainstream_speeches_migration,n_mainstream_speeches_society,n_mainstream_speeches_civil_rights,n_mainstream_speeches_cosmopolitanism,share_environment_of_mainstream_speeches,share_migration_of_mainstream_speeches,share_society_of_mainstream_speeches,share_civil_rights_of_mainstream_speeches,share_cosmopolitanism_of_mainstream_speeches,share_party_of_mainstream_environment_speeches,share_party_of_mainstream_migration_speeches,share_party_of_mainstream_society_speeches,share_party_of_mainstream_civil_rights_speeches,share_party_of_mainstream_cosmopolitanism_speeches,government_label_interval,is_government,is_opposition,wahlperiode,wahlperiode_cat,poll_year,poll_month,interval_length_days,afd_mean_populism_score,afd_mean_populism_sum,afd_mean_gal_tan_score,afd_mean_P1_people,afd_mean_P2_anti_elite,afd_mean_P3_outgroup,afd_mean_G1_environment,afd_mean_G2_migration,afd_mean_G3_society,afd_mean_G4_civil_rights,afd_mean_G5_cosmopolitanism,afd_n_speeches,afd_n_speeches_with_gal_tan,afd_n_speeches_environment,afd_n_speeches_migration,afd_n_speeches_society,afd_n_speeches_civil_rights,afd_n_speeches_cosmopolitanism,afd_share_environment_of_party_speeches,afd_share_migration_of_party_speeches,afd_share_society_of_party_speeches,afd_share_civil_rights_of_party_speeches,afd_share_cosmopolitanism_of_party_speeches,populism_distance_to_afd,populism_sum_distance_to_afd,gal_tan_distance_to_afd,P1_people_distance_to_afd,P2_anti_elite_distance_to_afd,P3_outgroup_distance_to_afd,G1_environment_distance_to_afd,G2_migration_distance_to_afd,G3_society_distance_to_afd,G4_civil_rights_distance_to_afd,G5_cosmopolitanism_distance_to_afd,cluster_id
112,2022-05-13,2022-06-02,11,grüne,20.0,18.0,2.0,2.0,0.1468253968253968,0.4404761904761904,1.181400966183575,0.1071428571428571,0.2976190476190476,0.0357142857142857,1.297872340425532,0.75,0.3076923076923077,0.9047619047619048,0.9393939393939394,47,8,13,21,33,84,69,559.1785714285714,True,False,1.0,Bündnis 90/Die Grünen,0.5595238095238095,0.0952380952380952,0.1547619047619047,0.25,0.3928571428571428,415,158,31,35,89,157,0.1132530120481927,0.0192771084337349,0.0313253012048192,0.0506024096385542,0.0795180722891566,0.2974683544303797,0.2580645161290322,0.3714285714285714,0.2359550561797752,0.2101910828025477,Regierung,1.0,0.0,20.0,WP20,2022,5,20,0.8531073446327683,2.559322033898305,7.1342767295597485,0.864406779661017,1.4406779661016949,0.2542372881355932,8.161290322580646,7.615384615384615,8.285714285714286,5.857142857142857,7.170731707317073,59,53,31,13,7,21,41,0.5254237288135594,0.2203389830508474,0.1186440677966101,0.3559322033898305,0.6949152542372882,0.7062819478073714,2.1188458434221147,5.9528757633761735,0.7572639225181599,1.1430589184826472,0.2185230024213075,6.863417982155114,6.865384615384615,7.978021978021979,4.952380952380952,6.231337767923134,2
112,2022-05-13,2022-06-02,11,linke,4.0,3.0,1.0,1.0,0.5811965811965811,1.7435897435897436,1.5617283950617282,0.6410256410256411,1.051282051282051,0.0512820512820512,1.5,2.0,0.5,2.0,1.9285714285714288,12,2,2,8,14,39,27,520.8205128205128,True,False,0.0,Die Linke,0.3076923076923077,0.0512820512820512,0.0512820512820512,0.2051282051282051,0.358974358974359,415,158,31,35,89,157,0.0289156626506024,0.0048192771084337,0.0048192771084337,0.0192771084337349,0.0337349397590361,0.0759493670886076,0.064516129032258,0.0571428571428571,0.0898876404494382,0.0891719745222929,Opposition,0.0,1.0,20.0,WP20,2022,5,20,0.8531073446327683,2.559322033898305,7.1342767295597485,0.864406779661017,1.4406779661016949,0.2542372881355932,8.161290322580646,7.615384615384615,8.285714285714286,5.857142857142857,7.170731707317073,59,53,31,13,7,21,41,0.5254237288135594,0.2203389830508474,0.1186440677966101,0.3559322033898305,0.6949152542372882,0.2719107634361871,0.8157322903085613,5.57254833449802,0.2233811386353759,0.3893959148196435,0.2029552368535419,6.661290322580646,5.615384615384615,7.7857142857142865,3.8571428571428568,5.2421602787456445,3
112,2022-05-13,2022-06-02,11,spd,22.0,24.0,-2.0,2.0,0.1321321321321321,0.3963963963963964,1.4040697674418603,0.1261261261261261,0.2432432432432432,0.027027027027027,1.7608695652173914,2.0,0.1666666666666666,1.12,0.9047619047619048,46,11,12,25,42,111,86,661.3423423423424,True,False,2.0,SPD,0.4144144144144144,0.0990990990990991,0.1081081081081081,0.2252252252252252,0.3783783783783784,415,158,31,35,89,157,0.1108433734939759,0.0265060240963855,0.0289156626506024,0.0602409638554216,0.1012048192771084,0.2911392405063291,0.3548387096774194,0.3428571428571428,0.2808988764044944,0.267515923566879,Regierung,1.0,0.0,20.0,WP20,2022,5,20,0.8531073446327683,2.559322033898305,7.1342767295597485,0.864406779661017,1.4406779661016949,0.2542372881355932,8.161290322580646,7.615384615384615,8.285714285714286,5.857142857142857,7.170731707317073,59,53,31,13,7,21,41,0.5254237288135594,0.2203389830508474,0.1186440677966101,0.3559322033898305,0.6949152542372882,0.7209752125006361,2.1629256375019086,5.730206962117888,0.7382806535348909,1.1974347228584517,0.2272102611085661,6.400420757363254,5.615384615384615,8.11904761904762,4.737142857142857,6.265969802555168,4
113,2022-06-02,2022-06-24,11,cdu/csu,27.0,26.0,1.0,1.0,0.25,0.75,3.3028846153846154,0.2115384615384615,0.5192307692307693,0.0192307692307692,4.454545454545454,4.6,,3.9375,2.794117647058824,22,5,0,16,34,104,52,668.4615384615385,True,False,4.0,CDU/CSU,0.2115384615384615,0.048076923076923,0.0,0.1538461538461538,0.3269230769230769,381,120,38,16,73,155,0.0577427821522309,0.0131233595800524,0.0,0.0419947506561679,0.0892388451443569,0.1833333333333333,0.131578947368421,0.0,0.2191780821917808,0.2193548387096774,Opposition,0.0,1.0,20.0,WP20,2022,6,22,0.896969696969697,2.690909090909091,6.829787234042553,0.9090909090909092,1.490909090909091,0.2909090909090909,8.0,8.555555555555555,8.0,5.526315789473684,6.7,55,47,22,9,5,19,40,0.4,0.1636363636363636,0.0909090909090909,0.3454545454545454,0.7272727272727273,0.646969696969697,1.940909090909091,3.526902618657937,0.6975524475524475,0.9716783216783216,0.2716783216783217,3.545454545454546,3.955555555555556,,1.588815789473684,3.905882352941177,0
113,2022-06-02,2022-06-24,11,fdp,8.0,8.0,0.0,0.0,0.1176470588235294,0.3529411764705882,2.344444444444444,0.1176470588235294,0.2156862745098039,0.0196078431372549,3.2666666666666666,1.75,,3.0,1.5,15,4,0,6,18,51,30,615.6470588235294,True,False,3.0,FDP,0.2941176470588235,0.0784313725490196,0.0,0.1176470588235294,0.3529411764705882,381,120,38,16,73,155,0.0393700787401574,0.0104986876640419,0.0,0.0157480314960629,0.0472440944881889,0.125,0.1052631578947368,0.0,0.0821917808219178,0.1161290322580645,Regierung,1.0,0.0,20.0,WP20,2022,6,22,0.896969696969697,2.690909090909091,6.829787234042553,0.9090909090909092,1.490909090909091,0.2909090909090909,8.0,8.555555555555555,8.0,5.526315789473684,6.7,55,47,22,9,5,19,40,0.4,0.1636363636363636,0.0909090909090909,0.3454545454545454,0.7272727272727273,0.7793226381461675,2.3379679144385026,4.485342789598109,0.7914438502673796,1.2752228163992871,0.271301247771836,4.733333333333333,6.805555555555555,,2.526315789473684,5.2,1
113,2022-06-02,2022-06-24,11,grüne,21.0,20.0,1.0,1.0,0.130801687763713,0.3924050632911392,1.3587570621468927,0.1518987341772152,0.2278481012658227,0.0126582278481012,1.7179487179487178,1.625,0.5,1.4090909090909092,1.1388888888888888,39,8,10,22,36,79,59,588.0632911392405,True,False,1.0,Bündnis 90/Die Grünen,0.4936708860759494,0.1012658227848101,0.1265822784810126,0.2784810126582278,0.4556962025316455,381,120,38,16,73,155,0.1023622047244094,0.0209973753280839,0.0262467191601049,0.0577427821522309,0.0944881889763779,0.325,0.2105263157894736,0.625,0.3013698630136986,0.232258064516129,Regierung,1.0,0.0,20.0,WP20,2022,6,22,0.896969696969697,2.690909090909091,6.829787234042553,0.9090909090909092,1.490909090909091,0.2909090909090909,8.0,8.555555555555555,8.0,5.526315789473684,6.7,55,47,22,9,5,19,40,0.4,0.1636363636363636,0.0909090909090909,0.3454545454545454,0.7272727272727273,0.7661680092059839,2.298504027617952,5.47103017189566,0.7571921749136938,1.263060989643268,0.2782508630609896,6.282051282051282,6.930555555555555,7.5,4.117224880382775,5.561111111111112,2
113,2022-06-02,2022-06-24,11,linke,4.0,4.0,0.0,0.0,0.4700854700854701,1.4102564102564104,1.8240740740740744,0.5641025641025641,0.8461538461538461,0.0,2.0,1.5,0.0,1.0,1.9230769230769231,6,2,1,6,13,39,18,462.7435897435897,True,False,0.0,Die Linke,0.1538461538461538,0.0512820512820512,0.0256410256410256,0.1538461538461538,0.3333333333333333,381,120,38,16,73,155,0.0157480314960629,0.0052493438320209,0.0026246719160104,0.0157480314960629,0.0341207349081364,0.05,0.0526315789473684,0.0625,0.0821917808219178,0.0838709677419354,Opposition,0.0,1.0,20.0,WP20,2022,6,22,0.896969696969697,2.690909090909091,6.829787234042553,0.9090909090909092,1.490909090909091,0.2909090909090909,8.0,8.555555555555555,8.0,5.526315789473684,6.7,55,47,22,9,5,19,40,0.4,0.1636363636363636,0.0909090909090909,0.3454545454545454,0.7272727272727273,0.4268842268842269,1.2806526806526806,5.005713159968479,0.3449883449883449,0.6447552447552448,0.2909090909090909,6.0,7.055555555555555,8.0,4.526315789473684,4.776923076923077,3
113,2022-06-02,2022-06-24,11,spd,21.0,22.0,-1.0,1.0,0.1018518518518518,0.3055555555555556,1.30625,0.1296296296296296,0.1574074074074074,0.0185185185185185,1.605263157894737,1.631578947368421,0.8,1.434782608695652,0.8333333333333334,38,19,5,23,54,108,80,646.1296296296297,True,False,2.0,SPD,0.3518518518518518,0.1759259259259259,0.0462962962962962,0.2129629629629629,0.5,381,120,38,16,73,155,0.0997375328083989,0.0498687664041994,0.0131233595800524,0.0603674540682414,0.1417322834645669,0.3166666666666666,0.5,0.3125,0.3150684931506849,0.3483870967741935,Regierung,1.0,0.0,20.0,WP20,2022,6,22,0.896969696969697,2.690909090909091,6.829787234042553,0.9090909090909092,1.490909090909091,0.2909090909090909,8.0,8.555555555555555,8.0,5.526315789473684,6.7,55,47,22,9,5,19,40,0.4,0.1636363636363636,0.0909090909090909,0.3454545454545454,0.7272727272727273,0.7951178451178451,2.385353535353535,5.5235372340425535,0.7794612794612794,1.3335016835016835,0.2723905723905724,6.394736842105263,6.923976608187134,7.2,4.091533180778032,5.866666666666667,4
114,2022-06-24,2022-07-07,12,cdu/csu,26.0,27.0,-1.0,1.0,0.2903225806451613,0.8709677419354839,3.6319444444444446,0.3225806451612903,0.5483870967741935,0.0,5.166666666666667,2.5,3.555555555555556,4.461538461538462,2.571428571428572,6,2,9,13,7,31,24,667.9354838709677,True,False,4.0,CDU/CSU,0.1935483870967742,0.064516129032258,0.2903225806451613,0.4193548387096774,0.2258064516129032,123,33,6,26,51,32,0.048780487804878,0.016260162601626,0.073170731707317,0.1056910569105691,0.056910569105691,0.1818181818181818,0.3333333333333333,0.3461538461538461,0.2549019607843137,0.21875,Opposition,0.0,1.0,20.0,WP20,2022,6,13,0.6333333333333333,1.9,6.777777777777778,0.75,0.95,0.2,9.0,6.0,9.25,6.083333333333333,7.0,20,18,5,2,8,12,8,0.25,0.1,0.4,0.6,0.4,0.343010752688172,1.029032258064516,3.145833333333333,0.4274193548387097,0.4016129032258064,0.2,3.833333333333333,3.5,5.694444444444445,1.6217948717948714,4.428571428571429,0
114,2022-06-24,2022-07-07,12,fdp,8.0,8.0,0.0,0.0,0.087719298245614,0.2631578947368421,1.3823529411764706,0.0,0.2631578947368421,0.0,2.5,2.5,0.25,1.1111111111111112,1.6666666666666667,4,2,4,9,6,19,17,564.8421052631579,True,False,3.0,FDP,0.2105263157894736,0.1052631578947368,0.2105263157894736,0.4736842105263157,0.3157894736842105,123,33,6,26,51,32,0.032520325203252,0.016260162601626,0.032520325203252,0.073170731707317,0.048780487804878,0.1212121212121212,0.3333333333333333,0.1538461538461538,0.1764705882352941,0.1875,Regierung,1.0,0.0,20.0,WP20,2022,6,13,0.6333333333333333,1.9,6.777777777777778,0.75,0.95,0.2,9.0,6.0,9.25,6.083333333333333,7.0,20,18,5,2,8,12,8,0.25,0.1,0.4,0.6,0.4,0.5456140350877192,1.636842105263158,5.395424836601308,0.75,0.6868421052631579,0.2,6.5,3.5,9.0,4.972222222222221,5.333333333333333,1
114,2022-06-24,2022-07-07,12,grüne,23.0,21.0,2.0,2.0,0.1805555555555555,0.5416666666666666,1.1515151515151514,0.0833333333333333,0.4583333333333333,0.0,1.0,2.5,0.6666666666666666,1.3636363636363635,1.1111111111111112,8,2,3,11,9,24,22,526.4166666666666,True,False,1.0,Bündnis 90/Die Grünen,0.3333333333333333,0.0833333333333333,0.125,0.4583333333333333,0.375,123,33,6,26,51,32,0.065040650406504,0.016260162601626,0.024390243902439,0.089430894308943,0.073170731707317,0.2424242424242424,0.3333333333333333,0.1153846153846153,0.2156862745098039,0.28125,Regierung,1.0,0.0,20.0,WP20,2022,6,13,0.6333333333333333,1.9,6.777777777777778,0.75,0.95,0.2,9.0,6.0,9.25,6.083333333333333,7.0,20,18,5,2,8,12,8,0.25,0.1,0.4,0.6,0.4,0.4527777777777777,1.3583333333333334,5.626262626262626,0.6666666666666666,0.4916666666666666,0.2,8.0,3.5,8.583333333333334,4.71969696969697,5.888888888888889,2
114,2022-06-24,2022-07-07,12,linke,4.0,4.0,0.0,0.0,0.2666666666666666,0.8,1.6666666666666667,0.2,0.6,0.0,1.4285714285714286,,0.0,0.5,4.5,7,0,2,4,2,15,12,445.2,True,False,0.0,Die Linke,0.4666666666666667,0.0,0.1333333333333333,0.2666666666666666,0.1333333333333333,123,33,6,26,51,32,0.056910569105691,0.0,0.016260162601626,0.032520325203252,0.016260162601626,0.2121212121212121,0.0,0.0769230769230769,0.0784313725490196,0.0625,Opposition,0.0,1.0,20.0,WP20,2022,6,13,0.6333333333333333,1.9,6.777777777777778,0.75,0.95,0.2,9.0,6.0,9.25,6.083333333333333,7.0,20,18,5,2,8,12,8,0.25,0.1,0.4,0.6,0.4,0.3666666666666666,1.1,5.111111111111111,0.55,0.35,0.2,7.571428571428571,,9.25,5.583333333333333,2.5,3
114,2022-06-24,2022-07-07,12,spd,20.0,21.0,-1.0,1.0,0.1862745098039215,0.5588235294117647,0.9375,0.1764705882352941,0.3529411764705882,0.0294117647058823,1.0,,1.0,0.8571428571428571,0.625,8,0,8,14,8,34,24,675.3235294117648,True,False,2.0,SPD,0.2352941176470588,0.0,0.2352941176470588,0.4117647058823529,0.2352941176470588,123,33,6,26,51,32,0.065040650406504,0.0,0.065040650406504,0.1138211382113821,0.065040650406504,0.2424242424242424,0.0,0.3076923076923077,0.2745098039215686,0.25,Regierung,1.0,0.0,20.0,WP20,2022,6,13,0.6333333333333333,1.9,6.777777777777778,0.75,0.95,0.2,9.0,6.0,9.25,6.083333333333333,7.0,20,18,5,2,8,12,8,0.25,0.1,0.4,0.6,0.4,0.4470588235294117,1.3411764705882352,5.840277777777778,0.5735294117647058,0.5970588235294116,0.1705882352941176,8.0,,8.25,5.226190476190476,6.375,4
115,2022-07-07,2022-07-22,11,cdu/csu,27.0,26.0,1.0,1.0,0.2415458937198067,0.7246376811594203,3.065217391304348,0.144927536231884,0.5362318840579711,0.0434782608695652,4.368421052631579,2.8,3.333333333333333,3.8461538461538463,2.1785714285714284,19,5,3,13,28,69,46,621.3768115942029,True,False,4.0,CDU/CSU,0.2753623188405797,0.072463768115942,0.0434782608695652,0.1884057971014492,0.4057971014492754,250,81,16,13,37,94,0.076,0.02,0.012,0.052,0.112,0.2345679012345679,0.3125,0.2307692307692307,0.3513513513513513,0.2978723404255319,Opposition,0.0,1.0,20.0,WP20,2022,7,15,0.8468468468468469,2.5405405405405403,7.005555555555556,0.8648648648648649,1.4054054054054057,0.2702702702702703,8.846153846153847,7.4,6.75,5.454545454545454,7.190476190476191,37,30,13,5,4,11,21,0.3513513513513513,0.1351351351351351,0.1081081081081081,0.2972972972972973,0.5675675675675675,0.6053009531270401,1.81590285938112,3.940338164251208,0.7199373286329809,0.8691735213474344,0.226792009400705,4.477732793522268,4.6000000000000005,3.4166666666666665,1.608391608391608,5.011904761904763,0
115,2022-07-07,2022-07-22,11,fdp,8.0,8.0,0.0,0.0,0.188034188034188,0.5641025641025641,1.88,0.1025641025641025,0.4358974358974359,0.0256410256410256,2.6666666666666665,2.25,0.0,1.6666666666666667,1.7058823529411764,9,4,1,3,17,39,25,572.1282051282051,True,False,3.0,FDP,0.2307692307692307,0.1025641025641025,0.0256410256410256,0.0769230769230769,0.4358974358974359,250,81,16,13,37,94,0.036,0.016,0.004,0.012,0.068,0.1111111111111111,0.25,0.0769230769230769,0.081081081081081,0.1808510638297872,Regierung,1.0,0.0,20.0,WP20,2022,7,15,0.8468468468468469,2.5405405405405403,7.005555555555556,0.8648648648648649,1.4054054054054057,0.2702702702702703,8.846153846153847,7.4,6.75,5.454545454545454,7.190476190476191,37,30,13,5,4,11,21,0.3513513513513513,0.1351351351351351,0.1081081081081081,0.2972972972972973,0.5675675675675675,0.6588126588126588,1.9764379764379765,5.125555555555556,0.7623007623007624,0.9695079695079696,0.2446292446292446,6.179487179487181,5.15,6.75,3.787878787878787,5.484593837535014,1
115,2022-07-07,2022-07-22,11,grüne,23.0,23.0,0.0,0.0,0.1159420289855072,0.3478260869565217,1.1868686868686869,0.108695652173913,0.217391304347826,0.0217391304347826,1.0952380952380951,2.0,0.25,1.375,1.2352941176470589,21,2,4,8,17,46,33,487.2173913043478,True,False,1.0,Bündnis 90/Die Grünen,0.4565217391304347,0.0434782608695652,0.0869565217391304,0.1739130434782608,0.3695652173913043,250,81,16,13,37,94,0.084,0.008,0.016,0.032,0.068,0.2592592592592592,0.125,0.3076923076923077,0.2162162162162162,0.1808510638297872,Regierung,1.0,0.0,20.0,WP20,2022,7,15,0.8468468468468469,2.5405405405405403,7.005555555555556,0.8648648648648649,1.4054054054054057,0.2702702702702703,8.846153846153847,7.4,6.75,5.454545454545454,7.190476190476191,37,30,13,5,4,11,21,0.3513513513513513,0.1351351351351351,0.1081081081081081,0.2972972972972973,0.5675675675675675,0.7309048178613397,2.192714453584019,5.818686868686869,0.7561692126909518,1.188014101057579,0.2485311398354877,7.750915750915752,5.4,6.5,4.079545454545454,5.955182072829132,2
115,2022-07-07,2022-07-22,11,linke,4.0,4.0,0.0,0.0,0.5061728395061729,1.5185185185185186,1.4,0.5185185185185185,0.9629629629629628,0.037037037037037,0.8571428571428571,5.0,0.0,0.0,2.0,7,1,1,3,8,27,15,457.44444444444446,True,False,0.0,Die Linke,0.2592592592592592,0.037037037037037,0.037037037037037,0.1111111111111111,0.2962962962962963,250,81,16,13,37,94,0.028,0.004,0.004,0.012,0.032,0.0864197530864197,0.0625,0.0769230769230769,0.081081081081081,0.0851063829787234,Opposition,0.0,1.0,20.0,WP20,2022,7,15,0.8468468468468469,2.5405405405405403,7.005555555555556,0.8648648648648649,1.4054054054054057,0.2702702702702703,8.846153846153847,7.4,6.75,5.454545454545454,7.190476190476191,37,30,13,5,4,11,21,0.3513513513513513,0.1351351351351351,0.1081081081081081,0.2972972972972973,0.5675675675675675,0.340674007340674,1.0220220220220215,5.605555555555556,0.3463463463463464,0.4424424424424426,0.2332332332332332,7.98901098901099,2.4000000000000004,6.75,5.454545454545454,5.190476190476191,3
115,2022-07-07,2022-07-22,11,spd,19.0,20.0,-1.0,1.0,0.1304347826086956,0.391304347826087,1.1904761904761905,0.1304347826086956,0.2463768115942029,0.0144927536231884,1.2,4.25,0.75,0.5,1.0416666666666667,25,4,4,10,24,69,49,584.0434782608696,True,False,2.0,SPD,0.3623188405797101,0.0579710144927536,0.0579710144927536,0.144927536231884,0.3478260869565217,250,81,16,13,37,94,0.1,0.016,0.016,0.04,0.096,0.3086419753086419,0.25,0.3076923076923077,0.2702702702702703,0.2553191489361702,Regierung,1.0,0.0,20.0,WP20,2022,7,15,0.8468468468468469,2.5405405405405403,7.005555555555556,0.8648648648648649,1.4054054054054057,0.2702702702702703,8.846153846153847,7.4,6.75,5.454545454545454,7.190476190476191,37,30,13,5,4,11,21,0.3513513513513513,0.1351351351351351,0.1081081081081081,0.2972972972972973,0.5675675675675675,0.7164120642381512,2.149236192714453,5.815079365079365,0.7344300822561692,1.1590285938112026,0.2557775166470818,7.6461538461538465,3.1500000000000004,6.0,4.954545454545454,6.148809523809524,4
119,2022-09-01,2022-09-16,13,cdu/csu,27.0,28.0,-1.0,1.0,0.3372549019607843,1.011764705882353,3.9279661016949152,0.2470588235294117,0.7294117647058823,0.0352941176470588,5.0344827586206895,4.833333333333333,3.5,4.363636363636363,3.096774193548387,29,6,2,11,31,85,59,779.0588235294117,True,False,4.0,CDU/CSU,0.3411764705882353,0.0705882352941176,0.0235294117647058,0.1294117647058823,0.3647058823529411,292,111,18,19,62,112,0.0993150684931506,0.0205479452054794,0.0068493150684931,0.0376712328767123,0.1061643835616438,0.2612612612612612,0.3333333333333333,0.1052631578947368,0.1774193548387097,0.2767857142857143,Opposition,0.0,1.0,20.0,WP20,2022,9,15,0.9787234042553192,2.936170212765957,7.483333333333333,1.0425531914893618,1.6170212765957446,0.2765957446808511,8.36,8.2,8.375,6.214285714285714,7.384615384615385,47,38,25,10,8,14,26,0.5319148936170213,0.2127659574468085,0.1702127659574468,0.2978723404255319,0.5531914893617021,0.6414685022945348,1.9244055068836048,3.555367231638418,0.79549436795995,0.8876095118898623,0.2413016270337922,3.32551724137931,3.3666666666666663,4.875,1.850649350649351,4.287841191066998,0
119,2022-09-01,2022-09-16,13,fdp,8.0,7.0,1.0,1.0,0.08,0.24,2.861111111111111,0.04,0.18,0.02,4.071428571428571,1.0,1.25,2.9375,1.7222222222222223,14,1,4,16,18,50,36,621.46,True,False,3.0,FDP,0.28,0.02,0.08,0.32,0.36,292,111,18,19,62,112,0.047945205479452,0.0034246575342465,0.0136986301369863,0.0547945205479452,0.0616438356164383,0.1261261261261261,0.0555555555555555,0.2105263157894736,0.2580645161290322,0.1607142857142857,Regierung,1.0,0.0,20.0,WP20,2022,9,15,0.9787234042553192,2.936170212765957,7.483333333333333,1.0425531914893618,1.6170212765957446,0.2765957446808511,8.36,8.2,8.375,6.214285714285714,7.384615384615385,47,38,25,10,8,14,26,0.5319148936170213,0.2127659574468085,0.1702127659574468,0.2978723404255319,0.5531914893617021,0.8987234042553192,2.6961702127659573,4.622222222222222,1.0025531914893615,1.4370212765957446,0.256595744680851,4.288571428571428,7.199999999999999,7.125,3.2767857142857144,5.662393162393163,1
119,2022-09-01,2022-09-16,13,grüne,22.0,23.0,-1.0,1.0,0.1785714285714285,0.5357142857142857,1.1719858156028369,0.1607142857142857,0.3571428571428571,0.0178571428571428,1.3448275862068966,1.6666666666666667,0.75,1.0,0.8275862068965517,29,6,4,17,29,56,47,621.3214285714286,True,False,1.0,Bündnis 90/Die Grünen,0.5178571428571429,0.1071428571428571,0.0714285714285714,0.3035714285714285,0.5178571428571429,292,111,18,19,62,112,0.0993150684931506,0.0205479452054794,0.0136986301369863,0.0582191780821917,0.0993150684931506,0.2612612612612612,0.3333333333333333,0.2105263157894736,0.2741935483870967,0.2589285714285714,Regierung,1.0,0.0,20.0,WP20,2022,9,15,0.9787234042553192,2.936170212765957,7.483333333333333,1.0425531914893618,1.6170212765957446,0.2765957446808511,8.36,8.2,8.375,6.214285714285714,7.384615384615385,47,38,25,10,8,14,26,0.5319148936170213,0.2127659574468085,0.1702127659574468,0.2978723404255319,0.5531914893617021,0.8001519756838905,2.400455927051672,6.311347517730496,0.8818389057750761,1.2598784194528874,0.2587386018237082,7.015172413793103,6.533333333333332,7.625,5.214285714285714,6.557029177718833,2
119,2022-09-01,2022-09-16,13,linke,5.0,4.0,1.0,1.0,0.6933333333333332,2.08,2.476190476190476,0.84,1.24,0.0,2.75,7.0,,2.0,3.0,8,1,0,3,7,25,14,561.6,True,False,0.0,Die Linke,0.32,0.04,0.0,0.12,0.28,292,111,18,19,62,112,0.0273972602739726,0.0034246575342465,0.0,0.0102739726027397,0.023972602739726,0.072072072072072,0.0555555555555555,0.0,0.0483870967741935,0.0625,Opposition,0.0,1.0,20.0,WP20,2022,9,15,0.9787234042553192,2.936170212765957,7.483333333333333,1.0425531914893618,1.6170212765957446,0.2765957446808511,8.36,8.2,8.375,6.214285714285714,7.384615384615385,47,38,25,10,8,14,26,0.5319148936170213,0.2127659574468085,0.1702127659574468,0.2978723404255319,0.5531914893617021,0.2853900709219858,0.8561702127659574,5.007142857142858,0.2025531914893618,0.3770212765957446,0.2765957446808511,5.609999999999999,1.1999999999999993,,4.214285714285714,4.384615384615385,3
119,2022-09-01,2022-09-16,13,spd,17.0,18.0,-1.0,1.0,0.1052631578947368,0.3157894736842105,1.3611111111111112,0.1052631578947368,0.1973684210526315,0.0131578947368421,1.4516129032258065,1.75,0.7777777777777778,1.2666666666666666,1.1111111111111112,31,4,9,15,27,76,54,707.7894736842105,True,False,2.0,SPD,0.4078947368421052,0.0526315789473684,0.1184210526315789,0.1973684210526315,0.3552631578947368,292,111,18,19,62,112,0.1061643835616438,0.0136986301369863,0.0308219178082191,0.0513698630136986,0.0924657534246575,0.2792792792792792,0.2222222222222222,0.4736842105263157,0.2419354838709677,0.2410714285714285,Regierung,1.0,0.0,20.0,WP20,2022,9,15,0.9787234042553192,2.936170212765957,7.483333333333333,1.0425531914893618,1.6170212765957446,0.2765957446808511,8.36,8.2,8.375,6.214285714285714,7.384615384615385,47,38,25,10,8,14,26,0.5319148936170213,0.2127659574468085,0.1702127659574468,0.2978723404255319,0.5531914893617021,0.8734602463605823,2.620380739081747,6.122222222222222,0.9372900335946248,1.419652855543113,0.263437849944009,6.908387096774193,6.449999999999999,7.597222222222222,4.947619047619048,6.273504273504274,4
120,2022-09-16,2022-10-06,14,cdu/csu,28.0,27.0,1.0,1.0,0.3355855855855855,1.0067567567567568,4.161290322580645,0.25,0.7094594594594594,0.0472972972972973,5.25,5.6,3.2,4.043478260869565,2.466666666666667,52,5,5,23,45,148,93,656.4797297297297,True,False,4.0,CDU/CSU,0.3513513513513513,0.0337837837837837,0.0337837837837837,0.1554054054054054,0.304054054054054,535,209,29,37,104,201,0.0971962616822429,0.0093457943925233,0.0093457943925233,0.0429906542056074,0.0841121495327102,0.2488038277511961,0.1724137931034483,0.1351351351351351,0.2211538461538461,0.2238805970149253,Opposition,0.0,1.0,20.0,WP20,2022,9,20,0.9529914529914528,2.858974358974359,7.405952380952381,0.9743589743589745,1.5897435897435896,0.2948717948717949,8.775,8.0,7.818181818181818,5.285714285714286,7.730769230769231,78,70,40,12,11,28,52,0.5128205128205128,0.1538461538461538,0.141025641025641,0.358974358974359,0.6666666666666666,0.6174058674058673,1.8522176022176025,3.244662058371736,0.7243589743589743,0.8802841302841302,0.2475744975744975,3.5250000000000004,2.4000000000000004,4.618181818181818,1.2422360248447202,5.264102564102564,0
