poll_interval_id,poll_date,next_poll_date,afd_support_t,party_clean,party_support_t,party_support_t_minus_1,party_support_change,party_support_change_abs,mean_populism_score,mean_populism_sum,mean_gal_tan_score,mean_P1_people,mean_P2_anti_elite,mean_P3_outgroup,mean_G1_environment,mean_G2_migration,mean_G3_society,mean_G4_civil_rights,mean_G5_cosmopolitanism,n_speeches_environment,n_speeches_migration,n_speeches_society,n_speeches_civil_rights,n_speeches_cosmopolitanism,n_speeches,n_speeches_with_gal_tan,mean_word_count,is_mainstream_party,is_afd,afd_proximity_ordinal,afd_proximity_label,share_environment_of_party_speeches,share_migration_of_party_speeches,share_society_of_party_speeches,share_civil_rights_of_party_speeches,share_cosmopolitanism_of_party_speeches,n_mainstream_speeches,n_mainstream_speeches_environment,n_mainstream_speeches_migration,n_mainstream_speeches_society,n_mainstream_speeches_civil_rights,n_mainstream_speeches_cosmopolitanism,share_environment_of_mainstream_speeches,share_migration_of_mainstream_speeches,share_society_of_mainstream_speeches,share_civil_rights_of_mainstream_speeches,share_cosmopolitanism_of_mainstream_speeches,share_party_of_mainstream_environment_speeches,share_party_of_mainstream_migration_speeches,share_party_of_mainstream_society_speeches,share_party_of_mainstream_civil_rights_speeches,share_party_of_mainstream_cosmopolitanism_speeches,government_label_interval,is_government,is_opposition,wahlperiode,wahlperiode_cat,poll_year,poll_month,interval_length_days
88,2021-05-06,2021-05-14,12,cdu/csu,23.0,28.0,-5.0,5.0,0.12449799196787147,0.37349397590361444,2.5689655172413794,0.0963855421686747,0.2289156626506024,0.04819277108433735,2.823529411764706,7.0,1.0,3.1714285714285713,1.3448275862068966,17,2,2,35,29,83,58,592.2650602409639,True,False,4.0,CDU/CSU,0.20481927710843373,0.024096385542168676,0.024096385542168676,0.42168674698795183,0.3493975903614458,242,51,5,10,101,72,0.07024793388429752,0.008264462809917356,0.008264462809917356,0.1446280991735537,0.11983471074380166,0.3333333333333333,0.4,0.2,0.3465346534653465,0.4027777777777778,Regierung,1.0,0.0,19,WP19,2021,5,8
88,2021-05-06,2021-05-14,12,fdp,11.0,11.0,0.0,0.0,0.2857142857142857,0.8571428571428571,2.166666666666667,0.17142857142857143,0.6285714285714286,0.05714285714285714,3.3333333333333335,4.5,1.0,1.875,1.5454545454545454,6,2,1,16,11,35,26,521.4285714285714,True,False,3.0,FDP,0.17142857142857143,0.05714285714285714,0.02857142857142857,0.45714285714285713,0.3142857142857143,242,51,5,10,101,72,0.024793388429752067,0.008264462809917356,0.004132231404958678,0.06611570247933884,0.045454545454545456,0.11764705882352941,0.4,0.1,0.15841584158415842,0.1527777777777778,Opposition,0.0,1.0,19,WP19,2021,5,8
88,2021-05-06,2021-05-14,12,grüne,26.0,21.0,5.0,5.0,0.22549019607843135,0.6764705882352942,1.4743589743589745,0.11764705882352941,0.5294117647058824,0.029411764705882353,2.0,,1.0,1.6,1.1111111111111112,10,0,1,15,9,34,26,482.7647058823529,True,False,1.0,Bündnis 90/Die Grünen,0.29411764705882354,0.0,0.029411764705882353,0.4411764705882353,0.2647058823529412,242,51,5,10,101,72,0.04132231404958678,0.0,0.004132231404958678,0.06198347107438017,0.0371900826446281,0.19607843137254902,0.0,0.1,0.1485148514851485,0.125,Opposition,0.0,1.0,19,WP19,2021,5,8
88,2021-05-06,2021-05-14,12,linke,6.0,7.0,-1.0,1.0,0.4646464646464646,1.393939393939394,1.277777777777778,0.42424242424242425,0.9090909090909091,0.06060606060606061,1.0,,0.5,1.4666666666666666,1.1,6,0,2,15,10,33,24,483.57575757575756,True,False,0.0,Die Linke,0.18181818181818182,0.0,0.06060606060606061,0.45454545454545453,0.30303030303030304,242,51,5,10,101,72,0.024793388429752067,0.0,0.008264462809917356,0.06198347107438017,0.04132231404958678,0.11764705882352941,0.0,0.2,0.1485148514851485,0.1388888888888889,Opposition,0.0,1.0,19,WP19,2021,5,8
88,2021-05-06,2021-05-14,12,spd,14.0,15.0,-1.0,1.0,0.15204678362573099,0.45614035087719296,1.661764705882353,0.10526315789473684,0.24561403508771928,0.10526315789473684,1.5,0.0,0.75,2.15,0.9230769230769231,12,1,4,20,13,57,34,578.561403508772,True,False,2.0,SPD,0.21052631578947367,0.017543859649122806,0.07017543859649122,0.3508771929824561,0.22807017543859648,242,51,5,10,101,72,0.049586776859504134,0.004132231404958678,0.01652892561983471,0.08264462809917356,0.05371900826446281,0.23529411764705882,0.2,0.4,0.19801980198019803,0.18055555555555555,Regierung,1.0,0.0,19,WP19,2021,5,8
89,2021-05-14,2021-06-10,11,afd,11.0,12.0,-1.0,1.0,0.8557213930348259,2.5671641791044775,6.665846994535519,0.8507462686567164,1.3880597014925373,0.3283582089552239,8.588235294117647,9.0,8.9,5.885714285714286,7.238095238095238,17,9,10,35,42,67,61,540.1044776119403,False,True,,,0.2537313432835821,0.13432835820895522,0.14925373134328357,0.5223880597014925,0.6268656716417911,434,85,30,87,157,107,0.03917050691244239,0.020737327188940093,0.02304147465437788,0.08064516129032258,0.0967741935483871,0.2,0.3,0.11494252873563218,0.2229299363057325,0.3925233644859813,Opposition,0.0,1.0,19,WP19,2021,5,27
89,2021-05-14,2021-06-10,11,cdu/csu,24.0,23.0,1.0,1.0,0.12698412698412698,0.38095238095238093,2.109126984126984,0.07936507936507936,0.1984126984126984,0.10317460317460317,2.5217391304347827,4.416666666666667,1.7142857142857142,1.9090909090909092,1.7073170731707317,23,12,14,33,41,126,84,643.9444444444445,True,False,4.0,CDU/CSU,0.18253968253968253,0.09523809523809523,0.1111111111111111,0.2619047619047619,0.3253968253968254,434,85,30,87,157,107,0.052995391705069124,0.027649769585253458,0.03225806451612903,0.07603686635944701,0.0944700460829493,0.27058823529411763,0.4,0.16091954022988506,0.21019108280254778,0.38317757009345793,Regierung,1.0,0.0,19,WP19,2021,5,27
89,2021-05-14,2021-06-10,11,fdp,12.0,11.0,1.0,1.0,0.21875,0.65625,1.95,0.109375,0.4375,0.109375,2.3,3.5,0.7142857142857143,1.631578947368421,1.6470588235294117,10,4,7,19,17,64,40,474.5,True,False,3.0,FDP,0.15625,0.0625,0.109375,0.296875,0.265625,434,85,30,87,157,107,0.02304147465437788,0.009216589861751152,0.016129032258064516,0.04377880184331797,0.03917050691244239,0.11764705882352941,0.13333333333333333,0.08045977011494253,0.12101910828025478,0.1588785046728972,Opposition,0.0,1.0,19,WP19,2021,5,27
89,2021-05-14,2021-06-10,11,grüne,25.0,26.0,-1.0,1.0,0.25,0.75,1.1825396825396826,0.19642857142857142,0.5178571428571429,0.03571428571428571,1.2,2.2,0.2857142857142857,1.368421052631579,0.75,15,5,7,19,16,56,42,525.6964285714286,True,False,1.0,Bündnis 90/Die Grünen,0.26785714285714285,0.08928571428571429,0.125,0.3392857142857143,0.2857142857142857,434,85,30,87,157,107,0.03456221198156682,0.01152073732718894,0.016129032258064516,0.04377880184331797,0.03686635944700461,0.17647058823529413,0.16666666666666666,0.08045977011494253,0.12101910828025478,0.14953271028037382,Opposition,0.0,1.0,19,WP19,2021,5,27
89,2021-05-14,2021-06-10,11,linke,7.0,6.0,1.0,1.0,0.35714285714285715,1.0714285714285714,1.355263157894737,0.35714285714285715,0.6785714285714286,0.03571428571428571,0.8461538461538461,4.2,0.9,0.8125,2.2222222222222223,13,5,10,16,9,56,38,493.25,True,False,0.0,Die Linke,0.23214285714285715,0.08928571428571429,0.17857142857142858,0.2857142857142857,0.16071428571428573,434,85,30,87,157,107,0.029953917050691243,0.01152073732718894,0.02304147465437788,0.03686635944700461,0.020737327188940093,0.15294117647058825,0.16666666666666666,0.11494252873563218,0.10191082802547771,0.08411214953271028,Opposition,0.0,1.0,19,WP19,2021,5,27
89,2021-05-14,2021-06-10,11,spd,15.0,14.0,1.0,1.0,0.13636363636363635,0.4090909090909091,1.1359223300970873,0.08333333333333333,0.2878787878787879,0.03787878787878788,1.2916666666666667,4.5,0.8571428571428571,0.9,1.4166666666666667,24,4,49,70,24,132,103,601.25,True,False,2.0,SPD,0.18181818181818182,0.030303030303030304,0.3712121212121212,0.5303030303030303,0.18181818181818182,434,85,30,87,157,107,0.055299539170506916,0.009216589861751152,0.11290322580645161,0.16129032258064516,0.055299539170506916,0.2823529411764706,0.13333333333333333,0.5632183908045977,0.445859872611465,0.22429906542056074,Regierung,1.0,0.0,19,WP19,2021,5,27
90,2021-06-10,2021-06-25,12,afd,12.0,11.0,1.0,1.0,0.7468354430379747,2.240506329113924,7.0621212121212125,0.6455696202531646,1.2911392405063291,0.3037974683544304,7.833333333333333,8.785714285714286,8.466666666666667,6.214285714285714,7.780487804878049,18,14,15,28,41,79,55,573.4050632911392,False,True,,,0.22784810126582278,0.17721518987341772,0.189873417721519,0.35443037974683544,0.5189873417721519,563,148,60,59,159,163,0.03197158081705151,0.02486678507992895,0.02664298401420959,0.0497335701598579,0.07282415630550622,0.12162162162162163,0.23333333333333334,0.2542372881355932,0.1761006289308176,0.25153374233128833,Opposition,0.0,1.0,19,WP19,2021,6,15
90,2021-06-10,2021-06-25,12,cdu/csu,28.0,24.0,4.0,4.0,0.12280701754385964,0.3684210526315789,3.1410714285714287,0.09090909090909091,0.215311004784689,0.06220095693779904,3.3870967741935485,4.368421052631579,2.25,3.339622641509434,2.3389830508474576,62,19,12,53,59,209,140,629.7464114832536,True,False,4.0,CDU/CSU,0.2966507177033493,0.09090909090909091,0.05741626794258373,0.2535885167464115,0.2822966507177033,563,148,60,59,159,163,0.11012433392539965,0.03374777975133215,0.021314387211367674,0.0941385435168739,0.10479573712255773,0.4189189189189189,0.31666666666666665,0.2033898305084746,0.3333333333333333,0.3619631901840491,Regierung,1.0,0.0,19,WP19,2021,6,15
90,2021-06-10,2021-06-25,12,fdp,12.0,12.0,0.0,0.0,0.24894514767932485,0.7468354430379747,2.9033333333333333,0.11392405063291139,0.5822784810126582,0.05063291139240506,4.823529411764706,4.111111111111111,1.2,2.272727272727273,2.4814814814814814,17,9,5,22,27,79,50,505.30379746835445,True,False,3.0,FDP,0.21518987341772153,0.11392405063291139,0.06329113924050633,0.27848101265822783,0.34177215189873417,563,148,60,59,159,163,0.03019538188277087,0.015985790408525755,0.008880994671403197,0.03907637655417407,0.047957371225577264,0.11486486486486487,0.15,0.0847457627118644,0.13836477987421383,0.1656441717791411,Opposition,0.0,1.0,19,WP19,2021,6,15
90,2021-06-10,2021-06-25,12,grüne,20.0,25.0,-5.0,5.0,0.3422222222222222,1.0266666666666666,1.026969696969697,0.36,0.6266666666666667,0.04,0.8,1.0,0.35714285714285715,1.0454545454545454,0.7727272727272727,25,7,14,22,22,75,55,480.92,True,False,1.0,Bündnis 90/Die Grünen,0.3333333333333333,0.09333333333333334,0.18666666666666668,0.29333333333333333,0.29333333333333333,563,148,60,59,159,163,0.04440497335701599,0.012433392539964476,0.02486678507992895,0.03907637655417407,0.03907637655417407,0.16891891891891891,0.11666666666666667,0.23728813559322035,0.13836477987421383,0.13496932515337423,Opposition,0.0,1.0,19,WP19,2021,6,15
90,2021-06-10,2021-06-25,12,linke,7.0,7.0,0.0,0.0,0.46491228070175444,1.394736842105263,1.4283333333333335,0.4342105263157895,0.868421052631579,0.09210526315789473,0.8947368421052632,2.1666666666666665,0.45454545454545453,1.5714285714285714,1.3,19,12,11,21,20,76,50,482.75,True,False,0.0,Die Linke,0.25,0.15789473684210525,0.14473684210526316,0.27631578947368424,0.2631578947368421,563,148,60,59,159,163,0.03374777975133215,0.021314387211367674,0.019538188277087035,0.037300177619893425,0.035523978685612786,0.12837837837837837,0.2,0.1864406779661017,0.1320754716981132,0.12269938650306748,Opposition,0.0,1.0,19,WP19,2021,6,15
90,2021-06-10,2021-06-25,12,spd,14.0,15.0,-1.0,1.0,0.12096774193548387,0.3629032258064516,1.571138211382114,0.08870967741935484,0.22580645161290322,0.04838709677419355,1.12,2.6153846153846154,0.8235294117647058,1.951219512195122,1.2285714285714286,25,13,17,41,35,124,82,604.8548387096774,True,False,2.0,SPD,0.20161290322580644,0.10483870967741936,0.13709677419354838,0.33064516129032256,0.28225806451612906,563,148,60,59,159,163,0.04440497335701599,0.023090586145648313,0.03019538188277087,0.07282415630550622,0.06216696269982238,0.16891891891891891,0.21666666666666667,0.288135593220339,0.2578616352201258,0.2147239263803681,Regierung,1.0,0.0,19,WP19,2021,6,15
91,2021-06-25,2021-07-01,12,afd,12.0,12.0,0.0,0.0,0.7272727272727273,2.1818181818181817,6.821428571428571,0.5454545454545454,1.1818181818181819,0.45454545454545453,9.0,8.5,8.0,8.0,6.4,1,2,1,3,5,11,7,632.0,False,True,,,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.2727272727272727,0.45454545454545453,77,8,5,7,22,33,0.012987012987012988,0.025974025974025976,0.012987012987012988,0.03896103896103896,0.06493506493506493,0.125,0.4,0.14285714285714285,0.13636363636363635,0.15151515151515152,Opposition,0.0,1.0,19,WP19,2021,6,6
91,2021-06-25,2021-07-01,12,cdu/csu,28.0,28.0,0.0,0.0,0.19230769230769232,0.5769230769230769,2.0,0.19230769230769232,0.38461538461538464,0.0,2.6666666666666665,0.0,0.0,3.0,1.5,3,1,1,5,12,26,13,731.3846153846154,True,False,4.0,CDU/CSU,0.11538461538461539,0.038461538461538464,0.038461538461538464,0.19230769230769232,0.46153846153846156,77,8,5,7,22,33,0.03896103896103896,0.012987012987012988,0.012987012987012988,0.06493506493506493,0.15584415584415584,0.375,0.2,0.14285714285714285,0.22727272727272727,0.36363636363636365,Regierung,1.0,0.0,19,WP19,2021,6,6
91,2021-06-25,2021-07-01,12,fdp,11.0,12.0,-1.0,1.0,0.2222222222222222,0.6666666666666666,1.1,0.08333333333333333,0.5833333333333334,0.0,,1.5,0.0,1.25,0.5,0,2,1,4,4,12,5,516.4166666666666,True,False,3.0,FDP,0.0,0.16666666666666666,0.08333333333333333,0.3333333333333333,0.3333333333333333,77,8,5,7,22,33,0.0,0.025974025974025976,0.012987012987012988,0.05194805194805195,0.05194805194805195,0.0,0.4,0.14285714285714285,0.18181818181818182,0.12121212121212122,Opposition,0.0,1.0,19,WP19,2021,6,6
91,2021-06-25,2021-07-01,12,grüne,21.0,20.0,1.0,1.0,0.4666666666666666,1.4,1.1111111111111112,0.6,0.8,0.0,0.0,1.0,0.0,1.5,1.0,3,1,2,4,5,10,9,562.1,True,False,1.0,Bündnis 90/Die Grünen,0.3,0.1,0.2,0.4,0.5,77,8,5,7,22,33,0.03896103896103896,0.012987012987012988,0.025974025974025976,0.05194805194805195,0.06493506493506493,0.375,0.2,0.2857142857142857,0.18181818181818182,0.15151515151515152,Opposition,0.0,1.0,19,WP19,2021,6,6
91,2021-06-25,2021-07-01,12,linke,6.0,7.0,-1.0,1.0,0.6,1.8,1.3571428571428572,0.5,1.1,0.2,,2.0,1.5,1.25,1.2,0,1,2,4,5,10,7,637.7,True,False,0.0,Die Linke,0.0,0.1,0.2,0.4,0.5,77,8,5,7,22,33,0.0,0.012987012987012988,0.025974025974025976,0.05194805194805195,0.06493506493506493,0.0,0.2,0.2857142857142857,0.18181818181818182,0.15151515151515152,Opposition,0.0,1.0,19,WP19,2021,6,6
91,2021-06-25,2021-07-01,12,spd,15.0,14.0,1.0,1.0,0.12280701754385963,0.3684210526315789,0.6666666666666666,0.10526315789473684,0.2631578947368421,0.0,0.5,,0.0,1.2,0.2857142857142857,2,0,1,5,7,19,9,628.3684210526316,True,False,2.0,SPD,0.10526315789473684,0.0,0.05263157894736842,0.2631578947368421,0.3684210526315789,77,8,5,7,22,33,0.025974025974025976,0.0,0.012987012987012988,0.06493506493506493,0.09090909090909091,0.25,0.0,0.14285714285714285,0.22727272727272727,0.21212121212121213,Regierung,1.0,0.0,19,WP19,2021,6,6
92,2021-07-01,2021-07-23,11,afd,11.0,12.0,-1.0,1.0,,,,,,,,,,,,0,0,0,0,0,0,0,,False,True,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,2021,7,22
92,2021-07-01,2021-07-23,11,cdu/csu,28.0,28.0,0.0,0.0,,,,,,,,,,,,0,0,0,0,0,0,0,,True,False,4.0,CDU/CSU,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,2021,7,22
92,2021-07-01,2021-07-23,11,fdp,11.0,11.0,0.0,0.0,,,,,,,,,,,,0,0,0,0,0,0,0,,True,False,3.0,FDP,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,2021,7,22
92,2021-07-01,2021-07-23,11,grüne,20.0,21.0,-1.0,1.0,,,,,,,,,,,,0,0,0,0,0,0,0,,True,False,1.0,Bündnis 90/Die Grünen,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,2021,7,22
92,2021-07-01,2021-07-23,11,linke,7.0,6.0,1.0,1.0,,,,,,,,,,,,0,0,0,0,0,0,0,,True,False,0.0,Die Linke,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,2021,7,22
92,2021-07-01,2021-07-23,11,spd,15.0,15.0,0.0,0.0,,,,,,,,,,,,0,0,0,0,0,0,0,,True,False,2.0,SPD,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,2021,7,22
93,2021-07-23,2021-08-05,10,afd,10.0,11.0,-1.0,1.0,,,,,,,,,,,,0,0,0,0,0,0,0,,False,True,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,2021,7,13
93,2021-07-23,2021-08-05,10,cdu/csu,29.0,28.0,1.0,1.0,,,,,,,,,,,,0,0,0,0,0,0,0,,True,False,4.0,CDU/CSU,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,2021,7,13
93,2021-07-23,2021-08-05,10,fdp,12.0,11.0,1.0,1.0,,,,,,,,,,,,0,0,0,0,0,0,0,,True,False,3.0,FDP,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,2021,7,13
93,2021-07-23,2021-08-05,10,grüne,19.0,20.0,-1.0,1.0,,,,,,,,,,,,0,0,0,0,0,0,0,,True,False,1.0,Bündnis 90/Die Grünen,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,2021,7,13
93,2021-07-23,2021-08-05,10,linke,6.0,7.0,-1.0,1.0,,,,,,,,,,,,0,0,0,0,0,0,0,,True,False,0.0,Die Linke,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,2021,7,13
93,2021-07-23,2021-08-05,10,spd,16.0,15.0,1.0,1.0,,,,,,,,,,,,0,0,0,0,0,0,0,,True,False,2.0,SPD,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,2021,7,13
94,2021-08-05,2021-08-20,10,afd,10.0,10.0,0.0,0.0,,,,,,,,,,,,0,0,0,0,0,0,0,,False,True,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,2021,8,15
94,2021-08-05,2021-08-20,10,cdu/csu,27.0,29.0,-2.0,2.0,,,,,,,,,,,,0,0,0,0,0,0,0,,True,False,4.0,CDU/CSU,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,2021,8,15
94,2021-08-05,2021-08-20,10,fdp,12.0,12.0,0.0,0.0,,,,,,,,,,,,0,0,0,0,0,0,0,,True,False,3.0,FDP,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,2021,8,15
94,2021-08-05,2021-08-20,10,grüne,19.0,19.0,0.0,0.0,,,,,,,,,,,,0,0,0,0,0,0,0,,True,False,1.0,Bündnis 90/Die Grünen,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,2021,8,15
94,2021-08-05,2021-08-20,10,linke,6.0,6.0,0.0,0.0,,,,,,,,,,,,0,0,0,0,0,0,0,,True,False,0.0,Die Linke,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,2021,8,15
94,2021-08-05,2021-08-20,10,spd,18.0,16.0,2.0,2.0,,,,,,,,,,,,0,0,0,0,0,0,0,,True,False,2.0,SPD,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,2021,8,15
95,2021-08-20,2021-09-02,11,afd,11.0,10.0,1.0,1.0,1.1,3.3,7.481481481481481,1.0,1.6,0.7,7.0,9.0,8.0,7.0,7.666666666666667,3,3,1,7,6,10,9,555.4,False,True,,,0.3,0.3,0.1,0.7,0.6,50,8,8,2,26,21,0.06,0.06,0.02,0.14,0.12,0.375,0.375,0.5,0.2692307692307692,0.2857142857142857,Opposition,0.0,1.0,19,WP19,2021,8,13
95,2021-08-20,2021-09-02,11,cdu/csu,23.0,27.0,-4.0,4.0,0.2777777777777778,0.8333333333333334,2.9166666666666665,0.3333333333333333,0.4444444444444444,0.05555555555555555,1.5,0.0,0.0,4.0,2.4,2,1,1,11,5,18,15,759.6111111111111,True,False,4.0,CDU/CSU,0.1111111111111111,0.05555555555555555,0.05555555555555555,0.6111111111111112,0.2777777777777778,50,8,8,2,26,21,0.04,0.02,0.02,0.22,0.1,0.25,0.125,0.5,0.4230769230769231,0.23809523809523808,Regierung,1.0,0.0,19,WP19,2021,8,13
95,2021-08-20,2021-09-02,11,fdp,13.0,12.0,1.0,1.0,0.19047619047619047,0.5714285714285714,3.0476190476190474,0.0,0.5714285714285714,0.0,1.0,2.0,,4.75,0.0,3,1,0,4,1,7,7,624.7142857142857,True,False,3.0,FDP,0.42857142857142855,0.14285714285714285,0.0,0.5714285714285714,0.14285714285714285,50,8,8,2,26,21,0.06,0.02,0.0,0.08,0.02,0.375,0.125,0.0,0.15384615384615385,0.047619047619047616,Opposition,0.0,1.0,19,WP19,2021,8,13
95,2021-08-20,2021-09-02,11,grüne,17.0,19.0,-2.0,2.0,0.611111111111111,1.8333333333333333,1.0833333333333333,0.6666666666666666,1.1666666666666667,0.0,0.0,2.0,,2.5,0.5,2,1,0,2,2,6,6,779.1666666666666,True,False,1.0,Bündnis 90/Die Grünen,0.3333333333333333,0.16666666666666666,0.0,0.3333333333333333,0.3333333333333333,50,8,8,2,26,21,0.04,0.02,0.0,0.04,0.04,0.25,0.125,0.0,0.07692307692307693,0.09523809523809523,Opposition,0.0,1.0,19,WP19,2021,8,13
95,2021-08-20,2021-09-02,11,linke,7.0,6.0,1.0,1.0,0.6666666666666666,2.0,1.4270833333333333,0.625,1.375,0.0,0.0,1.0,0.0,1.6,1.5,1,3,1,5,8,8,8,846.625,True,False,0.0,Die Linke,0.125,0.375,0.125,0.625,1.0,50,8,8,2,26,21,0.02,0.06,0.02,0.1,0.16,0.125,0.375,0.5,0.19230769230769232,0.38095238095238093,Opposition,0.0,1.0,19,WP19,2021,8,13
95,2021-08-20,2021-09-02,11,spd,21.0,18.0,3.0,3.0,0.1515151515151515,0.45454545454545453,1.3125,0.18181818181818182,0.2727272727272727,0.0,,2.0,,2.0,0.6,0,2,0,4,5,11,8,555.5454545454545,True,False,2.0,SPD,0.0,0.18181818181818182,0.0,0.36363636363636365,0.45454545454545453,50,8,8,2,26,21,0.0,0.04,0.0,0.08,0.1,0.0,0.25,0.0,0.15384615384615385,0.23809523809523808,Regierung,1.0,0.0,19,WP19,2021,8,13
96,2021-09-02,2021-09-16,12,afd,12.0,11.0,1.0,1.0,1.1666666666666667,3.5,6.316666666666666,1.1666666666666667,1.6666666666666667,0.6666666666666666,6.666666666666667,9.5,8.5,6.6,8.666666666666666,3,2,2,5,3,6,6,745.1666666666666,False,True,,,0.5,0.3333333333333333,0.3333333333333333,0.8333333333333334,0.5,44,11,1,6,25,13,0.06818181818181818,0.045454545454545456,0.045454545454545456,0.11363636363636363,0.06818181818181818,0.2727272727272727,2.0,0.3333333333333333,0.2,0.23076923076923078,Opposition,0.0,1.0,19,WP19,2021,9,14
96,2021-09-02,2021-09-16,12,cdu/csu,20.0,23.0,-3.0,3.0,0.3333333333333333,1.0,4.214285714285714,0.4444444444444444,0.5555555555555556,0.0,3.6666666666666665,,,4.25,5.666666666666667,3,0,0,4,3,9,7,826.3333333333334,True,False,4.0,CDU/CSU,0.3333333333333333,0.0,0.0,0.4444444444444444,0.3333333333333333,44,11,1,6,25,13,0.06818181818181818,0.0,0.0,0.09090909090909091,0.06818181818181818,0.2727272727272727,0.0,0.0,0.16,0.23076923076923078,Regierung,1.0,0.0,19,WP19,2021,9,14
96,2021-09-02,2021-09-16,12,fdp,13.0,13.0,0.0,0.0,0.4,1.2,3.1029411764705883,0.3,0.9,0.0,1.5,,3.0,3.5625,2.75,2,0,1,16,4,20,17,648.9,True,False,3.0,FDP,0.1,0.0,0.05,0.8,0.2,44,11,1,6,25,13,0.045454545454545456,0.0,0.022727272727272728,0.36363636363636365,0.09090909090909091,0.18181818181818182,0.0,0.16666666666666666,0.64,0.3076923076923077,Opposition,0.0,1.0,19,WP19,2021,9,14
96,2021-09-02,2021-09-16,12,grüne,16.0,17.0,-1.0,1.0,0.41666666666666663,1.25,0.55,0.5,0.75,0.0,0.6666666666666666,0.0,0.0,0.0,1.0,3,1,2,1,1,4,4,983.25,True,False,1.0,Bündnis 90/Die Grünen,0.75,0.25,0.5,0.25,0.25,44,11,1,6,25,13,0.06818181818181818,0.022727272727272728,0.045454545454545456,0.022727272727272728,0.022727272727272728,0.2727272727272727,1.0,0.3333333333333333,0.04,0.07692307692307693,Opposition,0.0,1.0,19,WP19,2021,9,14
96,2021-09-02,2021-09-16,12,linke,6.0,7.0,-1.0,1.0,0.75,2.25,2.0833333333333335,0.75,1.5,0.0,3.0,,2.0,2.0,2.0,1,0,1,1,3,4,3,1001.5,True,False,0.0,Die Linke,0.25,0.0,0.25,0.25,0.75,44,11,1,6,25,13,0.022727272727272728,0.0,0.022727272727272728,0.022727272727272728,0.06818181818181818,0.09090909090909091,0.0,0.16666666666666666,0.04,0.23076923076923078,Opposition,0.0,1.0,19,WP19,2021,9,14
96,2021-09-02,2021-09-16,12,spd,25.0,21.0,4.0,4.0,0.23809523809523808,0.7142857142857143,1.95,0.2857142857142857,0.42857142857142855,0.0,3.0,,1.0,2.3333333333333335,2.0,2,0,2,3,2,7,5,622.7142857142857,True,False,2.0,SPD,0.2857142857142857,0.0,0.2857142857142857,0.42857142857142855,0.2857142857142857,44,11,1,6,25,13,0.045454545454545456,0.0,0.045454545454545456,0.06818181818181818,0.045454545454545456,0.18181818181818182,0.0,0.3333333333333333,0.12,0.15384615384615385,Regierung,1.0,0.0,19,WP19,2021,9,14
97,2021-09-16,2021-10-29,11,afd,11.0,12.0,-1.0,1.0,1.6666666666666667,5.0,7.75,2.0,2.0,1.0,,8.0,8.0,7.0,8.0,0,1,1,1,1,1,1,887.0,False,True,,,0.0,1.0,1.0,1.0,1.0,5,0,0,2,3,2,0.0,0.2,0.2,0.2,0.2,,,0.5,0.3333333333333333,0.5,Opposition,0.0,1.0,20,WP20,2021,9,43
97,2021-09-16,2021-10-29,11,cdu/csu,22.0,20.0,2.0,2.0,0.3333333333333333,1.0,1.0,0.0,1.0,0.0,,,,2.0,0.0,0,0,0,1,1,1,1,537.0,True,False,4.0,CDU/CSU,0.0,0.0,0.0,1.0,1.0,5,0,0,2,3,2,0.0,0.0,0.0,0.2,0.2,,,0.0,0.3333333333333333,0.5,Opposition,0.0,1.0,20,WP20,2021,9,43
97,2021-09-16,2021-10-29,11,fdp,11.0,13.0,-2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1.0,,0,0,0,1,0,1,1,653.0,True,False,3.0,FDP,0.0,0.0,0.0,1.0,0.0,5,0,0,2,3,2,0.0,0.0,0.0,0.2,0.0,,,0.0,0.3333333333333333,0.0,Regierung,1.0,0.0,20,WP20,2021,9,43
97,2021-09-16,2021-10-29,11,grüne,15.0,16.0,-1.0,1.0,0.6666666666666666,2.0,3.0,0.0,1.0,1.0,,,3.0,,,0,0,1,0,0,1,1,655.0,True,False,1.0,Bündnis 90/Die Grünen,0.0,0.0,1.0,0.0,0.0,5,0,0,2,3,2,0.0,0.0,0.2,0.0,0.0,,,0.5,0.0,0.0,Regierung,1.0,0.0,20,WP20,2021,9,43
